,train,val,test
101,normal_129,,
102,normal_130,,
103,normal_131,,
104,normal_132,,
105,normal_133,,
106,normal_134,,
107,normal_136,,
108,normal_137,,
109,normal_141,,
110,normal_142,,
111,normal_143,,
112,normal_144,,
113,normal_145,,
114,normal_146,,
115,normal_147,,
116,normal_148,,
117,normal_149,,
118,normal_150,,
119,normal_154,,
120,normal_155,,
121,normal_156,,
122,normal_157,,
123,normal_159,,
124,normal_160,,
125,test_003,,
126,test_005,,
127,test_006,,
128,test_007,,
129,test_009,,
130,test_012,,
131,test_014,,
132,test_015,,
133,test_019,,
134,test_020,,
135,test_023,,
136,test_024,,
137,test_025,,
138,test_031,,
139,test_032,,
140,test_034,,
141,test_036,,
142,test_037,,
143,test_039,,
144,test_041,,
145,test_043,,
146,test_044,,
147,test_045,,
148,test_047,,
149,test_050,,
150,test_054,,
151,test_055,,
152,test_057,,
153,test_058,,
154,test_060,,
155,test_063,,
156,test_067,,
157,test_072,,
158,test_076,,
159,test_078,,
160,test_080,,
161,test_081,,
162,test_083,,
163,test_085,,
164,test_086,,
165,test_087,,
166,test_088,,
167,test_089,,
168,test_091,,
169,test_093,,
170,test_095,,
171,test_098,,
172,test_100,,
173,test_101,,
174,test_103,,
175,test_106,,
176,test_107,,
177,test_109,,
178,test_111,,
179,test_112,,
180,test_115,,
181,test_118,,
182,test_119,,
183,test_120,,
184,test_124,,
185,test_125,,
186,test_126,,
187,test_127,,
188,test_128,,
189,test_129,,
190,test_130,,
191,test_001,,
192,test_002,,
193,test_004,,
194,test_008,,
195,test_010,,
196,test_011,,
197,test_013,,
198,test_016,,
199,test_026,,
200,test_027,,
201,test_030,,
202,test_038,,
203,test_040,,
204,test_046,,
205,test_051,,
206,test_052,,
207,test_061,,
208,test_065,,
209,test_066,,
210,test_068,,
211,test_073,,
212,test_074,,
213,test_075,,
214,test_079,,
215,test_082,,
216,test_084,,
217,test_090,,
218,test_092,,
219,test_097,,
220,test_099,,
221,test_104,,
222,test_110,,
223,test_113,,
224,test_114,,
225,test_116,,
226,test_117,,
227,test_121,,
228,test_122,,
229,tumor_002,,
230,tumor_003,,
231,tumor_004,,
232,tumor_005,,
233,tumor_006,,
234,tumor_007,,
235,tumor_009,,
236,tumor_011,,
237,tumor_012,,
238,tumor_013,,
239,tumor_015,,
240,tumor_016,,
241,tumor_017,,
242,tumor_018,,
243,tumor_019,,
244,tumor_021,,
245,tumor_022,,
246,tumor_023,,
247,tumor_024,,
248,tumor_025,,
249,tumor_026,,
250,tumor_027,,
251,tumor_028,,
252,tumor_029,,
253,tumor_030,,
254,tumor_031,,
255,tumor_032,,
256,tumor_033,,
257,tumor_034,,
258,tumor_035,,
259,tumor_036,,
260,tumor_037,,
261,tumor_038,,
262,tumor_041,,
263,tumor_043,,
264,tumor_044,,
265,tumor_046,,
266,tumor_047,,
267,tumor_049,,
268,tumor_050,,
269,tumor_051,,
270,tumor_052,,
271,tumor_053,,
272,tumor_056,,
273,tumor_057,,
274,tumor_058,,
275,tumor_059,,
276,tumor_061,,
277,tumor_062,,
278,tumor_063,,
279,tumor_064,,
280,tumor_065,,
281,tumor_066,,
282,tumor_067,,
283,tumor_068,,
284,tumor_071,,
285,tumor_072,,
286,tumor_074,,
287,tumor_075,,
288,tumor_076,,
289,tumor_078,,
290,tumor_079,,
291,tumor_080,,
292,tumor_081,,
293,tumor_083,,
294,tumor_085,,
295,tumor_086,,
296,tumor_087,,
297,tumor_088,,
298,tumor_089,,
299,tumor_090,,
300,tumor_091,,
301,tumor_092,,
302,tumor_093,,
303,tumor_094,,
304,tumor_096,,
305,tumor_097,,
306,tumor_099,,
307,tumor_100,,
308,tumor_101,,
309,tumor_102,,
310,tumor_103,,
311,tumor_104,,
312,tumor_105,,
313,tumor_106,,
314,tumor_108,,
315,tumor_109,,
316,tumor_110,,
317,tumor_111,,
